GRID_ID,POLYGON,UPPER_LEFT_LATITUDE,UPPER_LEFT_LONGITUDE,UPPER_RIGHT_LATITUDE,UPPER_RIGHT_LONGITUDE,LOWER_RIGHT_LATITUDE,LOWER_RIGHT_LONGITUDE,LOWER_LEFT_LATITUDE,LOWER_LEFT_LONGITUDE
GR2_G3M34,"128.25 32.25,128.5 32.25,128.5 32,128.25 32,128.25 32.25",32.25,128.25,32.25,128.5,32.0,128.5,32.0,128.25
GR2_G3M43,"128.5 32.25,128.75 32.25,128.75 32,128.5 32,128.5 32.25",32.25,128.5,32.25,128.75,32.0,128.75,32.0,128.5
GR2_G3M44,"128.75 32.25,129 32.25,129 32,128.75 32,128.75 32.25",32.25,128.75,32.25,129.0,32.0,129.0,32.0,128.75
GR2_G3N33,"129 32.25,129.25 32.25,129.25 32,129 32,129 32.25",32.25,129.0,32.25,129.25,32.0,129.25,32.0,129.0
GR2_G3N34,"129.25 32.25,129.5 32.25,129.5 32,129.25 32,129.25 32.25",32.25,129.25,32.25,129.5,32.0,129.5,32.0,129.25
GR2_G3N43,"129.5 32.25,129.75 32.25,129.75 32,129.5 32,129.5 32.25",32.25,129.5,32.25,129.75,32.0,129.75,32.0,129.5
GR2_G3N44,"129.75 32.25,130 32.25,130 32,129.75 32,129.75 32.25",32.25,129.75,32.25,130.0,32.0,130.0,32.0,129.75
GR2_G3O33,"130 32.25,130.25 32.25,130.25 32,130 32,130 32.25",32.25,130.0,32.25,130.25,32.0,130.25,32.0,130.0
GR2_G3O34,"130.25 32.25,130.5 32.25,130.5 32,130.25 32,130.25 32.25",32.25,130.25,32.25,130.5,32.0,130.5,32.0,130.25
GR2_G3O43,"130.5 32.25,130.75 32.25,130.75 32,130.5 32,130.5 32.25",32.25,130.5,32.25,130.75,32.0,130.75,32.0,130.5
GR2_G3O44,"130.75 32.25,131 32.25,131 32,130.75 32,130.75 32.25",32.25,130.75,32.25,131.0,32.0,131.0,32.0,130.75
GR2_G3P33,"131 32.25,131.25 32.25,131.25 32,131 32,131 32.25",32.25,131.0,32.25,131.25,32.0,131.25,32.0,131.0
GR2_G3P34,"131.25 32.25,131.5 32.25,131.5 32,131.25 32,131.25 32.25",32.25,131.25,32.25,131.5,32.0,131.5,32.0,131.25
GR2_G3P43,"131.5 32.25,131.75 32.25,131.75 32,131.5 32,131.5 32.25",32.25,131.5,32.25,131.75,32.0,131.75,32.0,131.5
GR2_G3P44,"131.75 32.25,132 32.25,132 32,131.75 32,131.75 32.25",32.25,131.75,32.25,132.0,32.0,132.0,32.0,131.75
GR2_G4M33,"132 32.25,132.25 32.25,132.25 32,132 32,132 32.25",32.25,132.0,32.25,132.25,32.0,132.25,32.0,132.0
GR2_G4M34,"132.25 32.25,132.5 32.25,132.5 32,132.25 32,132.25 32.25",32.25,132.25,32.25,132.5,32.0,132.5,32.0,132.25
GR2_G4M43,"132.5 32.25,132.75 32.25,132.75 32,132.5 32,132.5 32.25",32.25,132.5,32.25,132.75,32.0,132.75,32.0,132.5
GR2_G4M44,"132.75 32.25,133 32.25,133 32,132.75 32,132.75 32.25",32.25,132.75,32.25,133.0,32.0,133.0,32.0,132.75
GR2_G4N33,"133 32.25,133.25 32.25,133.25 32,133 32,133 32.25",32.25,133.0,32.25,133.25,32.0,133.25,32.0,133.0
GR2_G4N34,"133.25 32.25,133.5 32.25,133.5 32,133.25 32,133.25 32.25",32.25,133.25,32.25,133.5,32.0,133.5,32.0,133.25
GR2_G4N43,"133.5 32.25,133.75 32.25,133.75 32,133.5 32,133.5 32.25",32.25,133.5,32.25,133.75,32.0,133.75,32.0,133.5
GR2_G4N44,"133.75 32.25,134 32.25,134 32,133.75 32,133.75 32.25",32.25,133.75,32.25,134.0,32.0,134.0,32.0,133.75
GR2_G4O33,"134 32.25,134.25 32.25,134.25 32,134 32,134 32.25",32.25,134.0,32.25,134.25,32.0,134.25,32.0,134.0
GR2_G4O34,"134.25 32.25,134.5 32.25,134.5 32,134.25 32,134.25 32.25",32.25,134.25,32.25,134.5,32.0,134.5,32.0,134.25
GR2_G4O43,"134.5 32.25,134.75 32.25,134.75 32,134.5 32,134.5 32.25",32.25,134.5,32.25,134.75,32.0,134.75,32.0,134.5
GR2_G4O44,"134.75 32.25,135 32.25,135 32,134.75 32,134.75 32.25",32.25,134.75,32.25,135.0,32.0,135.0,32.0,134.75
GR2_G4P33,"135 32.25,135.25 32.25,135.25 32,135 32,135 32.25",32.25,135.0,32.25,135.25,32.0,135.25,32.0,135.0
GR2_G4P34,"135.25 32.25,135.5 32.25,135.5 32,135.25 32,135.25 32.25",32.25,135.25,32.25,135.5,32.0,135.5,32.0,135.25
GR2_G4P43,"135.5 32.25,135.75 32.25,135.75 32,135.5 32,135.5 32.25",32.25,135.5,32.25,135.75,32.0,135.75,32.0,135.5
GR2_G4P44,"135.75 32.25,136 32.25,136 32,135.75 32,135.75 32.25",32.25,135.75,32.25,136.0,32.0,136.0,32.0,135.75
GR2_J1A11,"120 32,120.25 32,120.25 31.75,120 31.75,120 32",32.0,120.0,32.0,120.25,31.75,120.25,31.75,120.0
GR2_J1A12,"120.25 32,120.5 32,120.5 31.75,120.25 31.75,120.25 32",32.0,120.25,32.0,120.5,31.75,120.5,31.75,120.25
GR2_J1A21,"120.5 32,120.75 32,120.75 31.75,120.5 31.75,120.5 32",32.0,120.5,32.0,120.75,31.75,120.75,31.75,120.5
GR2_J1A22,"120.75 32,121 32,121 31.75,120.75 31.75,120.75 32",32.0,120.75,32.0,121.0,31.75,121.0,31.75,120.75
GR2_J1B11,"121 32,121.25 32,121.25 31.75,121 31.75,121 32",32.0,121.0,32.0,121.25,31.75,121.25,31.75,121.0
GR2_J1B12,"121.25 32,121.5 32,121.5 31.75,121.25 31.75,121.25 32",32.0,121.25,32.0,121.5,31.75,121.5,31.75,121.25
GR2_J1B21,"121.5 32,121.75 32,121.75 31.75,121.5 31.75,121.5 32",32.0,121.5,32.0,121.75,31.75,121.75,31.75,121.5
GR2_J1B22,"121.75 32,122 32,122 31.75,121.75 31.75,121.75 32",32.0,121.75,32.0,122.0,31.75,122.0,31.75,121.75
GR2_J1C11,"122 32,122.25 32,122.25 31.75,122 31.75,122 32",32.0,122.0,32.0,122.25,31.75,122.25,31.75,122.0
GR2_J1C12,"122.25 32,122.5 32,122.5 31.75,122.25 31.75,122.25 32",32.0,122.25,32.0,122.5,31.75,122.5,31.75,122.25
GR2_J1C21,"122.5 32,122.75 32,122.75 31.75,122.5 31.75,122.5 32",32.0,122.5,32.0,122.75,31.75,122.75,31.75,122.5
GR2_J1C22,"122.75 32,123 32,123 31.75,122.75 31.75,122.75 32",32.0,122.75,32.0,123.0,31.75,123.0,31.75,122.75
GR2_J1D11,"123 32,123.25 32,123.25 31.75,123 31.75,123 32",32.0,123.0,32.0,123.25,31.75,123.25,31.75,123.0
GR2_J1D12,"123.25 32,123.5 32,123.5 31.75,123.25 31.75,123.25 32",32.0,123.25,32.0,123.5,31.75,123.5,31.75,123.25
GR2_J1D21,"123.5 32,123.75 32,123.75 31.75,123.5 31.75,123.5 32",32.0,123.5,32.0,123.75,31.75,123.75,31.75,123.5
GR2_J1D22,"123.75 32,124 32,124 31.75,123.75 31.75,123.75 32",32.0,123.75,32.0,124.0,31.75,124.0,31.75,123.75
GR2_J2A11,"124 32,124.25 32,124.25 31.75,124 31.75,124 32",32.0,124.0,32.0,124.25,31.75,124.25,31.75,124.0
GR2_J2A12,"124.25 32,124.5 32,124.5 31.75,124.25 31.75,124.25 32",32.0,124.25,32.0,124.5,31.75,124.5,31.75,124.25
GR2_J2A21,"124.5 32,124.75 32,124.75 31.75,124.5 31.75,124.5 32",32.0,124.5,32.0,124.75,31.75,124.75,31.75,124.5
GR2_J2A22,"124.75 32,125 32,125 31.75,124.75 31.75,124.75 32",32.0,124.75,32.0,125.0,31.75,125.0,31.75,124.75
GR2_J2B11,"125 32,125.25 32,125.25 31.75,125 31.75,125 32",32.0,125.0,32.0,125.25,31.75,125.25,31.75,125.0
GR2_J2B12,"125.25 32,125.5 32,125.5 31.75,125.25 31.75,125.25 32",32.0,125.25,32.0,125.5,31.75,125.5,31.75,125.25
GR2_J2B21,"125.5 32,125.75 32,125.75 31.75,125.5 31.75,125.5 32",32.0,125.5,32.0,125.75,31.75,125.75,31.75,125.5
GR2_J2B22,"125.75 32,126 32,126 31.75,125.75 31.75,125.75 32",32.0,125.75,32.0,126.0,31.75,126.0,31.75,125.75
GR2_J2C11,"126 32,126.25 32,126.25 31.75,126 31.75,126 32",32.0,126.0,32.0,126.25,31.75,126.25,31.75,126.0
GR2_J2C12,"126.25 32,126.5 32,126.5 31.75,126.25 31.75,126.25 32",32.0,126.25,32.0,126.5,31.75,126.5,31.75,126.25
GR2_J2C21,"126.5 32,126.75 32,126.75 31.75,126.5 31.75,126.5 32",32.0,126.5,32.0,126.75,31.75,126.75,31.75,126.5
GR2_J2C22,"126.75 32,127 32,127 31.75,126.75 31.75,126.75 32",32.0,126.75,32.0,127.0,31.75,127.0,31.75,126.75
GR2_J2D11,"127 32,127.25 32,127.25 31.75,127 31.75,127 32",32.0,127.0,32.0,127.25,31.75,127.25,31.75,127.0
GR2_J2D12,"127.25 32,127.5 32,127.5 31.75,127.25 31.75,127.25 32",32.0,127.25,32.0,127.5,31.75,127.5,31.75,127.25
GR2_J2D21,"127.5 32,127.75 32,127.75 31.75,127.5 31.75,127.5 32",32.0,127.5,32.0,127.75,31.75,127.75,31.75,127.5
GR2_J2D22,"127.75 32,128 32,128 31.75,127.75 31.75,127.75 32",32.0,127.75,32.0,128.0,31.75,128.0,31.75,127.75
GR2_K1A11,"128 32,128.25 32,128.25 31.75,128 31.75,128 32",32.0,128.0,32.0,128.25,31.75,128.25,31.75,128.0
GR2_K1A12,"128.25 32,128.5 32,128.5 31.75,128.25 31.75,128.25 32",32.0,128.25,32.0,128.5,31.75,128.5,31.75,128.25
GR2_K1A21,"128.5 32,128.75 32,128.75 31.75,128.5 31.75,128.5 32",32.0,128.5,32.0,128.75,31.75,128.75,31.75,128.5
GR2_K1A22,"128.75 32,129 32,129 31.75,128.75 31.75,128.75 32",32.0,128.75,32.0,129.0,31.75,129.0,31.75,128.75
GR2_K1B11,"129 32,129.25 32,129.25 31.75,129 31.75,129 32",32.0,129.0,32.0,129.25,31.75,129.25,31.75,129.0
GR2_K1B12,"129.25 32,129.5 32,129.5 31.75,129.25 31.75,129.25 32",32.0,129.25,32.0,129.5,31.75,129.5,31.75,129.25
GR2_K1B21,"129.5 32,129.75 32,129.75 31.75,129.5 31.75,129.5 32",32.0,129.5,32.0,129.75,31.75,129.75,31.75,129.5
GR2_K1B22,"129.75 32,130 32,130 31.75,129.75 31.75,129.75 32",32.0,129.75,32.0,130.0,31.75,130.0,31.75,129.75
GR2_K1C11,"130 32,130.25 32,130.25 31.75,130 31.75,130 32",32.0,130.0,32.0,130.25,31.75,130.25,31.75,130.0
GR2_K1C12,"130.25 32,130.5 32,130.5 31.75,130.25 31.75,130.25 32",32.0,130.25,32.0,130.5,31.75,130.5,31.75,130.25
GR2_K1C21,"130.5 32,130.75 32,130.75 31.75,130.5 31.75,130.5 32",32.0,130.5,32.0,130.75,31.75,130.75,31.75,130.5
GR2_K1C22,"130.75 32,131 32,131 31.75,130.75 31.75,130.75 32",32.0,130.75,32.0,131.0,31.75,131.0,31.75,130.75
GR2_K1D11,"131 32,131.25 32,131.25 31.75,131 31.75,131 32",32.0,131.0,32.0,131.25,31.75,131.25,31.75,131.0
GR2_K1D12,"131.25 32,131.5 32,131.5 31.75,131.25 31.75,131.25 32",32.0,131.25,32.0,131.5,31.75,131.5,31.75,131.25
GR2_K1D21,"131.5 32,131.75 32,131.75 31.75,131.5 31.75,131.5 32",32.0,131.5,32.0,131.75,31.75,131.75,31.75,131.5
GR2_K1D22,"131.75 32,132 32,132 31.75,131.75 31.75,131.75 32",32.0,131.75,32.0,132.0,31.75,132.0,31.75,131.75
GR2_K2A11,"132 32,132.25 32,132.25 31.75,132 31.75,132 32",32.0,132.0,32.0,132.25,31.75,132.25,31.75,132.0
GR2_K2A12,"132.25 32,132.5 32,132.5 31.75,132.25 31.75,132.25 32",32.0,132.25,32.0,132.5,31.75,132.5,31.75,132.25
GR2_K2A21,"132.5 32,132.75 32,132.75 31.75,132.5 31.75,132.5 32",32.0,132.5,32.0,132.75,31.75,132.75,31.75,132.5
GR2_K2A22,"132.75 32,133 32,133 31.75,132.75 31.75,132.75 32",32.0,132.75,32.0,133.0,31.75,133.0,31.75,132.75
GR2_K2B11,"133 32,133.25 32,133.25 31.75,133 31.75,133 32",32.0,133.0,32.0,133.25,31.75,133.25,31.75,133.0
GR2_K2B12,"133.25 32,133.5 32,133.5 31.75,133.25 31.75,133.25 32",32.0,133.25,32.0,133.5,31.75,133.5,31.75,133.25
GR2_K2B21,"133.5 32,133.75 32,133.75 31.75,133.5 31.75,133.5 32",32.0,133.5,32.0,133.75,31.75,133.75,31.75,133.5
GR2_K2B22,"133.75 32,134 32,134 31.75,133.75 31.75,133.75 32",32.0,133.75,32.0,134.0,31.75,134.0,31.75,133.75
GR2_K2C11,"134 32,134.25 32,134.25 31.75,134 31.75,134 32",32.0,134.0,32.0,134.25,31.75,134.25,31.75,134.0
GR2_K2C12,"134.25 32,134.5 32,134.5 31.75,134.25 31.75,134.25 32",32.0,134.25,32.0,134.5,31.75,134.5,31.75,134.25
GR2_K2C21,"134.5 32,134.75 32,134.75 31.75,134.5 31.75,134.5 32",32.0,134.5,32.0,134.75,31.75,134.75,31.75,134.5
GR2_K2C22,"134.75 32,135 32,135 31.75,134.75 31.75,134.75 32",32.0,134.75,32.0,135.0,31.75,135.0,31.75,134.75
GR2_K2D11,"135 32,135.25 32,135.25 31.75,135 31.75,135 32",32.0,135.0,32.0,135.25,31.75,135.25,31.75,135.0
GR2_K2D12,"135.25 32,135.5 32,135.5 31.75,135.25 31.75,135.25 32",32.0,135.25,32.0,135.5,31.75,135.5,31.75,135.25
GR2_K2D21,"135.5 32,135.75 32,135.75 31.75,135.5 31.75,135.5 32",32.0,135.5,32.0,135.75,31.75,135.75,31.75,135.5
GR2_K2D22,"135.75 32,136 32,136 31.75,135.75 31.75,135.75 32",32.0,135.75,32.0,136.0,31.75,136.0,31.75,135.75
GR2_J1A13,"120 31.75,120.25 31.75,120.25 31.5,120 31.5,120 31.75",31.75,120.0,31.75,120.25,31.5,120.25,31.5,120.0
GR2_J1A14,"120.25 31.75,120.5 31.75,120.5 31.5,120.25 31.5,120.25 31.75",31.75,120.25,31.75,120.5,31.5,120.5,31.5,120.25
GR2_J1A23,"120.5 31.75,120.75 31.75,120.75 31.5,120.5 31.5,120.5 31.75",31.75,120.5,31.75,120.75,31.5,120.75,31.5,120.5
GR2_J1A24,"120.75 31.75,121 31.75,121 31.5,120.75 31.5,120.75 31.75",31.75,120.75,31.75,121.0,31.5,121.0,31.5,120.75
GR2_J1B13,"121 31.75,121.25 31.75,121.25 31.5,121 31.5,121 31.75",31.75,121.0,31.75,121.25,31.5,121.25,31.5,121.0
GR2_J1B14,"121.25 31.75,121.5 31.75,121.5 31.5,121.25 31.5,121.25 31.75",31.75,121.25,31.75,121.5,31.5,121.5,31.5,121.25
GR2_J1B23,"121.5 31.75,121.75 31.75,121.75 31.5,121.5 31.5,121.5 31.75",31.75,121.5,31.75,121.75,31.5,121.75,31.5,121.5
GR2_J1B24,"121.75 31.75,122 31.75,122 31.5,121.75 31.5,121.75 31.75",31.75,121.75,31.75,122.0,31.5,122.0,31.5,121.75
GR2_J1C13,"122 31.75,122.25 31.75,122.25 31.5,122 31.5,122 31.75",31.75,122.0,31.75,122.25,31.5,122.25,31.5,122.0
GR2_J1C14,"122.25 31.75,122.5 31.75,122.5 31.5,122.25 31.5,122.25 31.75",31.75,122.25,31.75,122.5,31.5,122.5,31.5,122.25
GR2_J1C23,"122.5 31.75,122.75 31.75,122.75 31.5,122.5 31.5,122.5 31.75",31.75,122.5,31.75,122.75,31.5,122.75,31.5,122.5
GR2_J1C24,"122.75 31.75,123 31.75,123 31.5,122.75 31.5,122.75 31.75",31.75,122.75,31.75,123.0,31.5,123.0,31.5,122.75
GR2_J1D13,"123 31.75,123.25 31.75,123.25 31.5,123 31.5,123 31.75",31.75,123.0,31.75,123.25,31.5,123.25,31.5,123.0
GR2_J1D14,"123.25 31.75,123.5 31.75,123.5 31.5,123.25 31.5,123.25 31.75",31.75,123.25,31.75,123.5,31.5,123.5,31.5,123.25
GR2_J1D23,"123.5 31.75,123.75 31.75,123.75 31.5,123.5 31.5,123.5 31.75",31.75,123.5,31.75,123.75,31.5,123.75,31.5,123.5
GR2_J1D24,"123.75 31.75,124 31.75,124 31.5,123.75 31.5,123.75 31.75",31.75,123.75,31.75,124.0,31.5,124.0,31.5,123.75
GR2_J2A13,"124 31.75,124.25 31.75,124.25 31.5,124 31.5,124 31.75",31.75,124.0,31.75,124.25,31.5,124.25,31.5,124.0
GR2_J2A14,"124.25 31.75,124.5 31.75,124.5 31.5,124.25 31.5,124.25 31.75",31.75,124.25,31.75,124.5,31.5,124.5,31.5,124.25
GR2_J2A23,"124.5 31.75,124.75 31.75,124.75 31.5,124.5 31.5,124.5 31.75",31.75,124.5,31.75,124.75,31.5,124.75,31.5,124.5
GR2_J2A24,"124.75 31.75,125 31.75,125 31.5,124.75 31.5,124.75 31.75",31.75,124.75,31.75,125.0,31.5,125.0,31.5,124.75
GR2_J2B13,"125 31.75,125.25 31.75,125.25 31.5,125 31.5,125 31.75",31.75,125.0,31.75,125.25,31.5,125.25,31.5,125.0
GR2_J2B14,"125.25 31.75,125.5 31.75,125.5 31.5,125.25 31.5,125.25 31.75",31.75,125.25,31.75,125.5,31.5,125.5,31.5,125.25
GR2_J2B23,"125.5 31.75,125.75 31.75,125.75 31.5,125.5 31.5,125.5 31.75",31.75,125.5,31.75,125.75,31.5,125.75,31.5,125.5
GR2_J2B24,"125.75 31.75,126 31.75,126 31.5,125.75 31.5,125.75 31.75",31.75,125.75,31.75,126.0,31.5,126.0,31.5,125.75
GR2_J2C13,"126 31.75,126.25 31.75,126.25 31.5,126 31.5,126 31.75",31.75,126.0,31.75,126.25,31.5,126.25,31.5,126.0
GR2_J2C14,"126.25 31.75,126.5 31.75,126.5 31.5,126.25 31.5,126.25 31.75",31.75,126.25,31.75,126.5,31.5,126.5,31.5,126.25
GR2_J2C23,"126.5 31.75,126.75 31.75,126.75 31.5,126.5 31.5,126.5 31.75",31.75,126.5,31.75,126.75,31.5,126.75,31.5,126.5
GR2_J2C24,"126.75 31.75,127 31.75,127 31.5,126.75 31.5,126.75 31.75",31.75,126.75,31.75,127.0,31.5,127.0,31.5,126.75
GR2_J2D13,"127 31.75,127.25 31.75,127.25 31.5,127 31.5,127 31.75",31.75,127.0,31.75,127.25,31.5,127.25,31.5,127.0
GR2_J2D14,"127.25 31.75,127.5 31.75,127.5 31.5,127.25 31.5,127.25 31.75",31.75,127.25,31.75,127.5,31.5,127.5,31.5,127.25
GR2_J2D23,"127.5 31.75,127.75 31.75,127.75 31.5,127.5 31.5,127.5 31.75",31.75,127.5,31.75,127.75,31.5,127.75,31.5,127.5
GR2_J2D24,"127.75 31.75,128 31.75,128 31.5,127.75 31.5,127.75 31.75",31.75,127.75,31.75,128.0,31.5,128.0,31.5,127.75
GR2_K1A13,"128 31.75,128.25 31.75,128.25 31.5,128 31.5,128 31.75",31.75,128.0,31.75,128.25,31.5,128.25,31.5,128.0
GR2_K1A14,"128.25 31.75,128.5 31.75,128.5 31.5,128.25 31.5,128.25 31.75",31.75,128.25,31.75,128.5,31.5,128.5,31.5,128.25
GR2_K1A23,"128.5 31.75,128.75 31.75,128.75 31.5,128.5 31.5,128.5 31.75",31.75,128.5,31.75,128.75,31.5,128.75,31.5,128.5
GR2_K1A24,"128.75 31.75,129 31.75,129 31.5,128.75 31.5,128.75 31.75",31.75,128.75,31.75,129.0,31.5,129.0,31.5,128.75
GR2_K1B13,"129 31.75,129.25 31.75,129.25 31.5,129 31.5,129 31.75",31.75,129.0,31.75,129.25,31.5,129.25,31.5,129.0
GR2_K1B14,"129.25 31.75,129.5 31.75,129.5 31.5,129.25 31.5,129.25 31.75",31.75,129.25,31.75,129.5,31.5,129.5,31.5,129.25
GR2_K1B23,"129.5 31.75,129.75 31.75,129.75 31.5,129.5 31.5,129.5 31.75",31.75,129.5,31.75,129.75,31.5,129.75,31.5,129.5
GR2_K1B24,"129.75 31.75,130 31.75,130 31.5,129.75 31.5,129.75 31.75",31.75,129.75,31.75,130.0,31.5,130.0,31.5,129.75
GR2_K1C13,"130 31.75,130.25 31.75,130.25 31.5,130 31.5,130 31.75",31.75,130.0,31.75,130.25,31.5,130.25,31.5,130.0
GR2_K1C14,"130.25 31.75,130.5 31.75,130.5 31.5,130.25 31.5,130.25 31.75",31.75,130.25,31.75,130.5,31.5,130.5,31.5,130.25
GR2_K1C23,"130.5 31.75,130.75 31.75,130.75 31.5,130.5 31.5,130.5 31.75",31.75,130.5,31.75,130.75,31.5,130.75,31.5,130.5
GR2_K1C24,"130.75 31.75,131 31.75,131 31.5,130.75 31.5,130.75 31.75",31.75,130.75,31.75,131.0,31.5,131.0,31.5,130.75
GR2_K1D13,"131 31.75,131.25 31.75,131.25 31.5,131 31.5,131 31.75",31.75,131.0,31.75,131.25,31.5,131.25,31.5,131.0
GR2_K1D14,"131.25 31.75,131.5 31.75,131.5 31.5,131.25 31.5,131.25 31.75",31.75,131.25,31.75,131.5,31.5,131.5,31.5,131.25
GR2_K1D23,"131.5 31.75,131.75 31.75,131.75 31.5,131.5 31.5,131.5 31.75",31.75,131.5,31.75,131.75,31.5,131.75,31.5,131.5
GR2_K1D24,"131.75 31.75,132 31.75,132 31.5,131.75 31.5,131.75 31.75",31.75,131.75,31.75,132.0,31.5,132.0,31.5,131.75
GR2_K2A13,"132 31.75,132.25 31.75,132.25 31.5,132 31.5,132 31.75",31.75,132.0,31.75,132.25,31.5,132.25,31.5,132.0
GR2_K2A14,"132.25 31.75,132.5 31.75,132.5 31.5,132.25 31.5,132.25 31.75",31.75,132.25,31.75,132.5,31.5,132.5,31.5,132.25
GR2_K2A23,"132.5 31.75,132.75 31.75,132.75 31.5,132.5 31.5,132.5 31.75",31.75,132.5,31.75,132.75,31.5,132.75,31.5,132.5
GR2_K2A24,"132.75 31.75,133 31.75,133 31.5,132.75 31.5,132.75 31.75",31.75,132.75,31.75,133.0,31.5,133.0,31.5,132.75
GR2_K2B13,"133 31.75,133.25 31.75,133.25 31.5,133 31.5,133 31.75",31.75,133.0,31.75,133.25,31.5,133.25,31.5,133.0
GR2_K2B14,"133.25 31.75,133.5 31.75,133.5 31.5,133.25 31.5,133.25 31.75",31.75,133.25,31.75,133.5,31.5,133.5,31.5,133.25
GR2_K2B23,"133.5 31.75,133.75 31.75,133.75 31.5,133.5 31.5,133.5 31.75",31.75,133.5,31.75,133.75,31.5,133.75,31.5,133.5
GR2_K2B24,"133.75 31.75,134 31.75,134 31.5,133.75 31.5,133.75 31.75",31.75,133.75,31.75,134.0,31.5,134.0,31.5,133.75
GR2_K2C13,"134 31.75,134.25 31.75,134.25 31.5,134 31.5,134 31.75",31.75,134.0,31.75,134.25,31.5,134.25,31.5,134.0
GR2_K2C14,"134.25 31.75,134.5 31.75,134.5 31.5,134.25 31.5,134.25 31.75",31.75,134.25,31.75,134.5,31.5,134.5,31.5,134.25
GR2_K2C23,"134.5 31.75,134.75 31.75,134.75 31.5,134.5 31.5,134.5 31.75",31.75,134.5,31.75,134.75,31.5,134.75,31.5,134.5
GR2_K2C24,"134.75 31.75,135 31.75,135 31.5,134.75 31.5,134.75 31.75",31.75,134.75,31.75,135.0,31.5,135.0,31.5,134.75
GR2_K2D13,"135 31.75,135.25 31.75,135.25 31.5,135 31.5,135 31.75",31.75,135.0,31.75,135.25,31.5,135.25,31.5,135.0
GR2_K2D14,"135.25 31.75,135.5 31.75,135.5 31.5,135.25 31.5,135.25 31.75",31.75,135.25,31.75,135.5,31.5,135.5,31.5,135.25
GR2_K2D23,"135.5 31.75,135.75 31.75,135.75 31.5,135.5 31.5,135.5 31.75",31.75,135.5,31.75,135.75,31.5,135.75,31.5,135.5
GR2_K2D24,"135.75 31.75,136 31.75,136 31.5,135.75 31.5,135.75 31.75",31.75,135.75,31.75,136.0,31.5,136.0,31.5,135.75
GR2_J1A31,"120 31.5,120.25 31.5,120.25 31.25,120 31.25,120 31.5",31.5,120.0,31.5,120.25,31.25,120.25,31.25,120.0
GR2_J1A32,"120.25 31.5,120.5 31.5,120.5 31.25,120.25 31.25,120.25 31.5",31.5,120.25,31.5,120.5,31.25,120.5,31.25,120.25
GR2_J1A41,"120.5 31.5,120.75 31.5,120.75 31.25,120.5 31.25,120.5 31.5",31.5,120.5,31.5,120.75,31.25,120.75,31.25,120.5
GR2_J1A42,"120.75 31.5,121 31.5,121 31.25,120.75 31.25,120.75 31.5",31.5,120.75,31.5,121.0,31.25,121.0,31.25,120.75
GR2_J1B31,"121 31.5,121.25 31.5,121.25 31.25,121 31.25,121 31.5",31.5,121.0,31.5,121.25,31.25,121.25,31.25,121.0
GR2_J1B32,"121.25 31.5,121.5 31.5,121.5 31.25,121.25 31.25,121.25 31.5",31.5,121.25,31.5,121.5,31.25,121.5,31.25,121.25
GR2_J1B41,"121.5 31.5,121.75 31.5,121.75 31.25,121.5 31.25,121.5 31.5",31.5,121.5,31.5,121.75,31.25,121.75,31.25,121.5
GR2_J1B42,"121.75 31.5,122 31.5,122 31.25,121.75 31.25,121.75 31.5",31.5,121.75,31.5,122.0,31.25,122.0,31.25,121.75
GR2_J1C31,"122 31.5,122.25 31.5,122.25 31.25,122 31.25,122 31.5",31.5,122.0,31.5,122.25,31.25,122.25,31.25,122.0
GR2_J1C32,"122.25 31.5,122.5 31.5,122.5 31.25,122.25 31.25,122.25 31.5",31.5,122.25,31.5,122.5,31.25,122.5,31.25,122.25
GR2_J1C41,"122.5 31.5,122.75 31.5,122.75 31.25,122.5 31.25,122.5 31.5",31.5,122.5,31.5,122.75,31.25,122.75,31.25,122.5
GR2_J1C42,"122.75 31.5,123 31.5,123 31.25,122.75 31.25,122.75 31.5",31.5,122.75,31.5,123.0,31.25,123.0,31.25,122.75
GR2_J1D31,"123 31.5,123.25 31.5,123.25 31.25,123 31.25,123 31.5",31.5,123.0,31.5,123.25,31.25,123.25,31.25,123.0
GR2_J1D32,"123.25 31.5,123.5 31.5,123.5 31.25,123.25 31.25,123.25 31.5",31.5,123.25,31.5,123.5,31.25,123.5,31.25,123.25
GR2_J1D41,"123.5 31.5,123.75 31.5,123.75 31.25,123.5 31.25,123.5 31.5",31.5,123.5,31.5,123.75,31.25,123.75,31.25,123.5
GR2_J1D42,"123.75 31.5,124 31.5,124 31.25,123.75 31.25,123.75 31.5",31.5,123.75,31.5,124.0,31.25,124.0,31.25,123.75
GR2_J2A31,"124 31.5,124.25 31.5,124.25 31.25,124 31.25,124 31.5",31.5,124.0,31.5,124.25,31.25,124.25,31.25,124.0
GR2_J2A32,"124.25 31.5,124.5 31.5,124.5 31.25,124.25 31.25,124.25 31.5",31.5,124.25,31.5,124.5,31.25,124.5,31.25,124.25
GR2_J2A41,"124.5 31.5,124.75 31.5,124.75 31.25,124.5 31.25,124.5 31.5",31.5,124.5,31.5,124.75,31.25,124.75,31.25,124.5
GR2_J2A42,"124.75 31.5,125 31.5,125 31.25,124.75 31.25,124.75 31.5",31.5,124.75,31.5,125.0,31.25,125.0,31.25,124.75
GR2_J2B31,"125 31.5,125.25 31.5,125.25 31.25,125 31.25,125 31.5",31.5,125.0,31.5,125.25,31.25,125.25,31.25,125.0
